时间帧,算法,模式,匹配分数,平滑分数,x坐标,y坐标,目标是否锁定,是否发现目标,累计飞行距离,目标x,目标y
308,模板匹配引导搜索,巡航模式,0.1999,0.1999,768,287,否,否,927.00,815,404
309,模板匹配引导搜索,巡航模式,0.1999,0.1999,771,287,否,否,930.00,815,404
310,模板匹配引导搜索,巡航模式,0.1999,0.1999,774,287,否,否,933.00,815,404
311,模板匹配引导搜索,巡航模式,0.1999,0.1999,777,287,否,否,936.00,815,404
312,模板匹配引导搜索,巡航模式,0.1999,0.1999,780,287,否,否,939.00,815,404
313,模板匹配引导搜索,巡航模式,0.1999,0.1999,783,287,否,否,942.00,815,404
314,模板匹配引导搜索,巡航模式,0.1999,0.1999,786,287,否,否,945.00,815,404
315,模板匹配引导搜索,巡航模式,0.1999,0.1999,789,287,否,否,948.00,815,404
316,模板匹配引导搜索,巡航模式,0.1999,0.1999,792,287,否,否,951.00,815,404
317,模板匹配引导搜索,巡航模式,0.1999,0.1999,795,287,否,否,954.00,815,404
318,模板匹配引导搜索,巡航模式,0.1999,0.1999,798,287,否,否,957.00,815,404
319,模板匹配引导搜索,巡航模式,0.1999,0.1999,801,287,否,否,960.00,815,404
320,模板匹配引导搜索,巡航模式,0.1999,0.1999,804,288,否,否,963.00,815,404
321,模板匹配引导搜索,巡航模式,0.1999,0.1999,807,288,否,否,966.00,815,404
322,模板匹配引导搜索,巡航模式,0.1999,0.1999,810,288,否,否,969.00,815,404
323,模板匹配引导搜索,巡航模式,0.1999,0.1999,813,288,否,否,972.00,815,404
324,模板匹配引导搜索,巡航模式,0.1933,0.1973,816,288,否,否,975.00,815,404
325,模板匹配引导搜索,巡航模式,0.1816,0.1910,819,288,否,否,978.00,815,404
326,模板匹配引导搜索,巡航模式,0.1693,0.1823,822,288,否,否,981.00,815,404
327,模板匹配引导搜索,巡航模式,0.1605,0.1736,825,288,否,否,984.00,815,404
328,模板匹配引导搜索,巡航模式,0.1605,0.1684,828,288,否,否,987.00,815,404
329,模板匹配引导搜索,巡航模式,0.1605,0.1652,831,288,否,否,990.00,815,404
330,模板匹配引导搜索,巡航模式,0.1605,0.1633,834,288,否,否,993.00,815,404
331,模板匹配引导搜索,巡航模式,0.1605,0.1622,837,288,否,否,996.00,815,404
332,模板匹配引导搜索,巡航模式,0.1605,0.1615,840,288,否,否,999.00,815,404
333,模板匹配引导搜索,巡航模式,0.1605,0.1611,843,288,否,否,1002.00,815,404
334,模板匹配引导搜索,巡航模式,0.1605,0.1609,846,288,否,否,1005.00,815,404
335,模板匹配引导搜索,巡航模式,0.1605,0.1607,849,288,否,否,1008.00,815,404
336,模板匹配引导搜索,巡航模式,0.1605,0.1606,852,288,否,否,1011.00,815,404
337,模板匹配引导搜索,巡航模式,0.1626,0.1614,855,288,否,否,1014.00,815,404
338,模板匹配引导搜索,巡航模式,0.1626,0.1619,858,288,否,否,1017.00,815,404
339,模板匹配引导搜索,巡航模式,0.1626,0.1621,861,288,否,否,1020.00,815,404
340,模板匹配引导搜索,巡航模式,0.1630,0.1625,864,288,否,否,1023.00,815,404
341,模板匹配引导搜索,巡航模式,0.1630,0.1627,867,288,否,否,1026.00,815,404
342,模板匹配引导搜索,巡航模式,0.1630,0.1628,870,288,否,否,1029.00,815,404
343,模板匹配引导搜索,巡航模式,0.1630,0.1629,873,288,否,否,1032.00,815,404
344,模板匹配引导搜索,巡航模式,0.1630,0.1629,876,288,否,否,1035.00,815,404
345,模板匹配引导搜索,巡航模式,0.1630,0.1629,879,288,否,否,1038.00,815,404
346,模板匹配引导搜索,巡航模式,0.1630,0.1629,882,288,否,否,1041.00,815,404
347,模板匹配引导搜索,巡航模式,0.1630,0.1629,885,288,否,否,1044.00,815,404
348,模板匹配引导搜索,巡航模式,0.1690,0.1654,888,288,否,否,1047.00,815,404
349,模板匹配引导搜索,巡航模式,0.1741,0.1689,891,288,否,否,1050.00,815,404
350,模板匹配引导搜索,巡航模式,0.1741,0.1709,894,288,否,否,1053.00,815,404
351,模板匹配引导搜索,巡航模式,0.1741,0.1722,897,288,否,否,1056.00,815,404
352,模板匹配引导搜索,巡航模式,0.1741,0.1729,900,288,否,否,1059.00,815,404
353,模板匹配引导搜索,巡航模式,0.1741,0.1734,903,288,否,否,1062.00,815,404
354,模板匹配引导搜索,巡航模式,0.2049,0.1860,906,288,否,否,1065.00,815,404
355,模板匹配引导搜索,巡航模式,0.2130,0.1968,909,288,否,否,1068.00,815,404
356,模板匹配引导搜索,巡航模式,0.2241,0.2077,912,288,否,否,1071.00,815,404
357,模板匹配引导搜索,巡航模式,0.2474,0.2236,915,288,否,否,1074.00,815,404
358,模板匹配引导搜索,巡航模式,0.2544,0.2359,918,288,否,否,1077.00,815,404
359,模板匹配引导搜索,巡航模式,0.2543,0.2433,921,288,否,否,1080.00,815,404
360,模板匹配引导搜索,巡航模式,0.2543,0.2477,924,288,否,否,1083.00,815,404
361,模板匹配引导搜索,巡航模式,0.2543,0.2504,927,288,否,否,1086.00,815,404
362,模板匹配引导搜索,巡航模式,0.2543,0.2520,930,288,否,否,1089.00,815,404
363,模板匹配引导搜索,巡航模式,0.2543,0.2529,933,288,否,否,1092.00,815,404
364,模板匹配引导搜索,巡航模式,0.2543,0.2535,936,288,否,否,1095.00,815,404
365,模板匹配引导搜索,巡航模式,0.2543,0.2538,939,288,否,否,1098.00,815,404
366,模板匹配引导搜索,巡航模式,0.2543,0.2540,942,288,否,否,1101.00,815,404
367,模板匹配引导搜索,巡航模式,0.2543,0.2542,945,288,否,否,1104.00,815,404
368,模板匹配引导搜索,巡航模式,0.2543,0.2542,948,288,否,否,1107.00,815,404
369,模板匹配引导搜索,巡航模式,0.2543,0.2543,951,288,否,否,1110.00,815,404
370,模板匹配引导搜索,巡航模式,0.2543,0.2543,954,288,否,否,1113.00,815,404
371,模板匹配引导搜索,巡航模式,0.2543,0.2543,957,288,否,否,1116.00,815,404
372,模板匹配引导搜索,巡航模式,0.2543,0.2543,960,288,否,否,1119.00,815,404
373,模板匹配引导搜索,巡航模式,0.2543,0.2543,963,288,否,否,1122.00,815,404
374,模板匹配引导搜索,巡航模式,0.2543,0.2543,966,288,否,否,1125.00,815,404
375,模板匹配引导搜索,巡航模式,0.2543,0.2543,969,288,否,否,1128.00,815,404
376,模板匹配引导搜索,巡航模式,0.2543,0.2543,972,288,否,否,1131.00,815,404
377,模板匹配引导搜索,巡航模式,0.2543,0.2543,975,288,否,否,1134.00,815,404
378,模板匹配引导搜索,巡航模式,0.2543,0.2543,978,289,否,否,1137.00,815,404
379,模板匹配引导搜索,巡航模式,0.2543,0.2543,981,289,否,否,1140.00,815,404
380,模板匹配引导搜索,巡航模式,0.2543,0.2543,984,289,否,否,1143.00,815,404
381,模板匹配引导搜索,巡航模式,0.2543,0.2543,987,289,否,否,1146.00,815,404
382,模板匹配引导搜索,巡航模式,0.2543,0.2543,990,289,否,否,1149.00,815,404
383,模板匹配引导搜索,巡航模式,0.2543,0.2543,993,289,否,否,1152.00,815,404
384,模板匹配引导搜索,巡航模式,0.2544,0.2543,996,289,否,否,1155.00,815,404
385,模板匹配引导搜索,巡航模式,0.2543,0.2543,999,289,否,否,1158.00,815,404
386,模板匹配引导搜索,巡航模式,0.2543,0.2543,1002,289,否,否,1161.00,815,404
387,模板匹配引导搜索,巡航模式,0.2543,0.2543,1005,289,否,否,1164.00,815,404
388,模板匹配引导搜索,巡航模式,0.2543,0.2543,1008,289,否,否,1167.00,815,404
389,模板匹配引导搜索,巡航模式,0.2543,0.2543,1011,289,否,否,1170.00,815,404
390,模板匹配引导搜索,巡航模式,0.2543,0.2543,1014,289,否,否,1173.00,815,404
391,模板匹配引导搜索,巡航模式,0.2543,0.2543,1017,289,否,否,1176.00,815,404
392,模板匹配引导搜索,巡航模式,0.2543,0.2543,1020,289,否,否,1179.00,815,404
393,模板匹配引导搜索,巡航模式,0.2543,0.2543,1023,289,否,否,1182.00,815,404
394,模板匹配引导搜索,巡航模式,0.2543,0.2543,1026,289,否,否,1185.00,815,404
395,模板匹配引导搜索,巡航模式,0.2543,0.2543,1029,289,否,否,1188.00,815,404
396,模板匹配引导搜索,巡航模式,0.2543,0.2543,1032,289,否,否,1191.00,815,404
397,模板匹配引导搜索,巡航模式,0.2543,0.2543,1035,289,否,否,1194.00,815,404
398,模板匹配引导搜索,巡航模式,0.2544,0.2543,1038,289,否,否,1197.00,815,404
399,模板匹配引导搜索,巡航模式,0.2543,0.2543,1041,289,否,否,1200.00,815,404
400,模板匹配引导搜索,巡航模式,0.2543,0.2543,1044,289,否,否,1203.00,815,404
401,模板匹配引导搜索,巡航模式,0.2543,0.2543,1047,289,否,否,1206.00,815,404
402,模板匹配引导搜索,巡航模式,0.2543,0.2543,1050,289,否,否,1209.00,815,404
403,模板匹配引导搜索,巡航模式,0.2543,0.2543,1053,289,否,否,1212.00,815,404
404,模板匹配引导搜索,巡航模式,0.2543,0.2543,1056,289,否,否,1215.00,815,404
405,模板匹配引导搜索,巡航模式,0.2543,0.2543,1059,289,否,否,1218.00,815,404
406,模板匹配引导搜索,巡航模式,0.2543,0.2543,1062,289,否,否,1221.00,815,404
407,模板匹配引导搜索,巡航模式,0.2543,0.2543,1065,289,否,否,1224.00,815,404
408,模板匹配引导搜索,巡航模式,0.2543,0.2543,1068,289,否,否,1227.00,815,404
409,模板匹配引导搜索,巡航模式,0.2543,0.2543,1071,289,否,否,1230.00,815,404
410,模板匹配引导搜索,巡航模式,0.2543,0.2543,1074,289,否,否,1233.00,815,404
411,模板匹配引导搜索,巡航模式,0.2543,0.2543,1077,289,否,否,1236.00,815,404
412,模板匹配引导搜索,巡航模式,0.2543,0.2543,1080,289,否,否,1239.00,815,404
413,模板匹配引导搜索,巡航模式,0.2543,0.2543,1083,289,否,否,1242.00,815,404
414,模板匹配引导搜索,巡航模式,0.2543,0.2543,1086,289,否,否,1245.00,815,404
415,模板匹配引导搜索,巡航模式,0.2543,0.2543,1089,289,否,否,1248.00,815,404
416,模板匹配引导搜索,巡航模式,0.2543,0.2543,1092,289,否,否,1251.00,815,404
417,模板匹配引导搜索,巡航模式,0.2543,0.2543,1095,289,否,否,1254.00,815,404
418,模板匹配引导搜索,巡航模式,0.2543,0.2543,1098,289,否,否,1257.00,815,404
419,模板匹配引导搜索,巡航模式,0.2543,0.2543,1101,289,否,否,1260.00,815,404
420,模板匹配引导搜索,巡航模式,0.2543,0.2543,1104,289,否,否,1263.00,815,404
421,模板匹配引导搜索,巡航模式,0.2543,0.2543,1107,289,否,否,1266.00,815,404
422,模板匹配引导搜索,巡航模式,0.2543,0.2543,1110,289,否,否,1269.00,815,404
423,模板匹配引导搜索,巡航模式,0.2543,0.2543,1113,289,否,否,1272.00,815,404
424,模板匹配引导搜索,巡航模式,0.2544,0.2543,1116,289,否,否,1275.00,815,404
425,模板匹配引导搜索,巡航模式,0.2543,0.2543,1119,289,否,否,1278.00,815,404
426,模板匹配引导搜索,巡航模式,0.2543,0.2543,1122,289,否,否,1281.00,815,404
427,模板匹配引导搜索,巡航模式,0.2543,0.2543,1125,289,否,否,1284.00,815,404
428,模板匹配引导搜索,巡航模式,0.2543,0.2543,1128,289,否,否,1287.00,815,404
429,模板匹配引导搜索,巡航模式,0.2544,0.2543,1131,290,否,否,1290.00,815,404
430,模板匹配引导搜索,巡航模式,0.2543,0.2543,1134,291,否,否,1293.00,815,404
431,模板匹配引导搜索,巡航模式,0.2235,0.2420,1136,292,否,否,1296.00,815,404
432,模板匹配引导搜索,巡航模式,0.1964,0.2238,1138,294,否,否,1299.00,815,404
433,模板匹配引导搜索,巡航模式,0.1964,0.2128,1140,297,否,否,1302.00,815,404
434,模板匹配引导搜索,巡航模式,0.1628,0.1928,1142,299,否,否,1305.00,815,404
435,模板匹配引导搜索,巡航模式,0.1628,0.1808,1143,302,否,否,1308.00,815,404
436,模板匹配引导搜索,巡航模式,0.1630,0.1737,1143,305,否,否,1311.00,815,404
437,模板匹配引导搜索,巡航模式,0.1750,0.1742,1144,308,否,否,1314.00,815,404
438,模板匹配引导搜索,巡航模式,0.1750,0.1745,1144,311,否,否,1317.00,815,404
439,模板匹配引导搜索,巡航模式,0.1750,0.1747,1144,314,否,否,1320.00,815,404
440,模板匹配引导搜索,巡航模式,0.1709,0.1732,1144,317,否,否,1323.00,815,404
441,模板匹配引导搜索,巡航模式,0.1630,0.1691,1144,320,否,否,1326.00,815,404
442,模板匹配引导搜索,巡航模式,0.1630,0.1666,1144,323,否,否,1329.00,815,404
443,模板匹配引导搜索,巡航模式,0.1630,0.1652,1145,326,否,否,1332.00,815,404
444,模板匹配引导搜索,巡航模式,0.1630,0.1643,1145,329,否,否,1335.00,815,404
445,模板匹配引导搜索,巡航模式,0.1630,0.1638,1145,332,否,否,1338.00,815,404
446,模板匹配引导搜索,巡航模式,0.1630,0.1634,1145,335,否,否,1341.00,815,404
447,模板匹配引导搜索,巡航模式,0.1626,0.1631,1145,338,否,否,1344.00,815,404
448,模板匹配引导搜索,巡航模式,0.1626,0.1629,1145,341,否,否,1347.00,815,404
449,模板匹配引导搜索,巡航模式,0.1591,0.1614,1146,344,否,否,1350.00,815,404
450,模板匹配引导搜索,巡航模式,0.1560,0.1592,1146,347,否,否,1353.00,815,404
451,模板匹配引导搜索,巡航模式,0.1448,0.1535,1146,350,否,否,1356.00,815,404
452,模板匹配引导搜索,巡航模式,0.1448,0.1500,1146,353,否,否,1359.00,815,404
453,模板匹配引导搜索,巡航模式,0.1448,0.1479,1146,356,否,否,1362.00,815,404
454,模板匹配引导搜索,巡航模式,0.1448,0.1467,1147,359,否,否,1365.00,815,404
455,模板匹配引导搜索,巡航模式,0.1391,0.1437,1147,362,否,否,1368.00,815,404
456,模板匹配引导搜索,巡航模式,0.1197,0.1341,1147,365,否,否,1371.00,815,404
457,模板匹配引导搜索,巡航模式,0.1197,0.1283,1147,368,否,否,1374.00,815,404
458,模板匹配引导搜索,巡航模式,0.1197,0.1248,1147,371,否,否,1377.00,815,404
459,模板匹配引导搜索,巡航模式,0.1197,0.1228,1147,374,否,否,1380.00,815,404
460,模板匹配引导搜索,巡航模式,0.1197,0.1215,1148,377,否,否,1383.00,815,404
461,模板匹配引导搜索,巡航模式,0.1174,0.1199,1148,380,否,否,1386.00,815,404
462,模板匹配引导搜索,巡航模式,0.1174,0.1189,1148,383,否,否,1389.00,815,404
463,模板匹配引导搜索,巡航模式,0.1174,0.1183,1148,386,否,否,1392.00,815,404
464,模板匹配引导搜索,巡航模式,0.1174,0.1179,1148,389,否,否,1395.00,815,404
465,模板匹配引导搜索,巡航模式,0.1174,0.1177,1147,392,否,否,1398.00,815,404
466,模板匹配引导搜索,巡航模式,0.1423,0.1276,1146,395,否,否,1401.00,815,404
467,模板匹配引导搜索,巡航模式,0.1423,0.1335,1144,397,否,否,1404.00,815,404
468,模板匹配引导搜索,巡航模式,0.1506,0.1403,1142,399,否,否,1407.00,815,404
469,模板匹配引导搜索,巡航模式,0.1721,0.1530,1139,401,否,否,1410.00,815,404
470,模板匹配引导搜索,巡航模式,0.1721,0.1607,1136,402,否,否,1413.00,815,404
471,模板匹配引导搜索,巡航模式,0.1721,0.1653,1133,403,否,否,1416.00,815,404
472,模板匹配引导搜索,巡航模式,0.1721,0.1680,1130,403,否,否,1419.00,815,404
473,模板匹配引导搜索,巡航模式,0.1721,0.1697,1127,403,否,否,1422.00,815,404
474,模板匹配引导搜索,巡航模式,0.1750,0.1718,1124,403,否,否,1425.00,815,404
475,模板匹配引导搜索,巡航模式,0.1750,0.1731,1121,403,否,否,1428.00,815,404
476,模板匹配引导搜索,巡航模式,0.1750,0.1739,1118,403,否,否,1431.00,815,404
477,模板匹配引导搜索,巡航模式,0.1750,0.1743,1115,403,否,否,1434.00,815,404
478,模板匹配引导搜索,巡航模式,0.1750,0.1746,1112,403,否,否,1437.00,815,404
479,模板匹配引导搜索,巡航模式,0.1750,0.1748,1109,403,否,否,1440.00,815,404
480,模板匹配引导搜索,巡航模式,0.1750,0.1749,1106,403,否,否,1443.00,815,404
481,模板匹配引导搜索,巡航模式,0.1750,0.1749,1103,403,否,否,1446.00,815,404
482,模板匹配引导搜索,巡航模式,0.1750,0.1750,1100,403,否,否,1449.00,815,404
483,模板匹配引导搜索,巡航模式,0.1750,0.1750,1097,403,否,否,1452.00,815,404
484,模板匹配引导搜索,巡航模式,0.1750,0.1750,1094,403,否,否,1455.00,815,404
485,模板匹配引导搜索,巡航模式,0.1750,0.1750,1091,403,否,否,1458.00,815,404
486,模板匹配引导搜索,巡航模式,0.1750,0.1750,1088,403,否,否,1461.00,815,404
487,模板匹配引导搜索,巡航模式,0.1721,0.1739,1085,403,否,否,1464.00,815,404
488,模板匹配引导搜索,巡航模式,0.1721,0.1732,1082,403,否,否,1467.00,815,404
489,模板匹配引导搜索,巡航模式,0.1721,0.1728,1079,403,否,否,1470.00,815,404
490,模板匹配引导搜索,巡航模式,0.1721,0.1725,1076,403,否,否,1473.00,815,404
491,模板匹配引导搜索,巡航模式,0.1721,0.1724,1073,403,否,否,1476.00,815,404
492,模板匹配引导搜索,巡航模式,0.1721,0.1723,1070,403,否,否,1479.00,815,404
493,模板匹配引导搜索,巡航模式,0.1721,0.1722,1067,403,否,否,1482.00,815,404
494,模板匹配引导搜索,巡航模式,0.1721,0.1722,1064,403,否,否,1485.00,815,404
495,模板匹配引导搜索,巡航模式,0.1721,0.1722,1061,403,否,否,1488.00,815,404
496,模板匹配引导搜索,巡航模式,0.1721,0.1721,1058,403,否,否,1491.00,815,404
497,模板匹配引导搜索,巡航模式,0.1721,0.1721,1055,403,否,否,1494.00,815,404
498,模板匹配引导搜索,巡航模式,0.1721,0.1721,1052,403,否,否,1497.00,815,404
499,模板匹配引导搜索,巡航模式,0.1721,0.1721,1049,403,否,否,1500.00,815,404
500,模板匹配引导搜索,巡航模式,0.1721,0.1721,1046,403,否,否,1503.00,815,404
501,模板匹配引导搜索,巡航模式,0.1721,0.1721,1043,403,否,否,1506.00,815,404
502,模板匹配引导搜索,巡航模式,0.1721,0.1721,1040,403,否,否,1509.00,815,404
503,模板匹配引导搜索,巡航模式,0.1721,0.1721,1037,403,否,否,1512.00,815,404
504,模板匹配引导搜索,巡航模式,0.1721,0.1721,1034,403,否,否,1515.00,815,404
505,模板匹配引导搜索,巡航模式,0.1721,0.1721,1031,403,否,否,1518.00,815,404
506,模板匹配引导搜索,巡航模式,0.1721,0.1721,1028,403,否,否,1521.00,815,404
507,模板匹配引导搜索,巡航模式,0.1721,0.1721,1025,403,否,否,1524.00,815,404
508,模板匹配引导搜索,巡航模式,0.1721,0.1721,1022,403,否,否,1527.00,815,404
509,模板匹配引导搜索,巡航模式,0.1721,0.1721,1019,403,否,否,1530.00,815,404
510,模板匹配引导搜索,巡航模式,0.1721,0.1721,1016,403,否,否,1533.00,815,404
511,模板匹配引导搜索,巡航模式,0.1721,0.1721,1013,403,否,否,1536.00,815,404
512,模板匹配引导搜索,巡航模式,0.1721,0.1721,1010,403,否,否,1539.00,815,404
513,模板匹配引导搜索,巡航模式,0.1721,0.1721,1007,403,否,否,1542.00,815,404
514,模板匹配引导搜索,巡航模式,0.1721,0.1721,1004,403,否,否,1545.00,815,404
515,模板匹配引导搜索,巡航模式,0.1721,0.1721,1001,403,否,否,1548.00,815,404
516,模板匹配引导搜索,巡航模式,0.1721,0.1721,998,404,否,否,1551.00,815,404
517,模板匹配引导搜索,巡航模式,0.1721,0.1721,995,404,否,否,1554.00,815,404
518,模板匹配引导搜索,巡航模式,0.1721,0.1721,992,404,否,否,1557.00,815,404
519,模板匹配引导搜索,巡航模式,0.1721,0.1721,989,404,否,否,1560.00,815,404
520,模板匹配引导搜索,巡航模式,0.1721,0.1721,986,404,否,否,1563.00,815,404
521,模板匹配引导搜索,巡航模式,0.1721,0.1721,983,404,否,否,1566.00,815,404
522,模板匹配引导搜索,巡航模式,0.1721,0.1721,980,404,否,否,1569.00,815,404
523,模板匹配引导搜索,巡航模式,0.1721,0.1721,977,404,否,否,1572.00,815,404
524,模板匹配引导搜索,巡航模式,0.1721,0.1721,974,404,否,否,1575.00,815,404
525,模板匹配引导搜索,巡航模式,0.1721,0.1721,971,404,否,否,1578.00,815,404
526,模板匹配引导搜索,巡航模式,0.1721,0.1721,968,404,否,否,1581.00,815,404
527,模板匹配引导搜索,巡航模式,0.1721,0.1721,965,404,否,否,1584.00,815,404
528,模板匹配引导搜索,巡航模式,0.1721,0.1721,962,404,否,否,1587.00,815,404
529,模板匹配引导搜索,巡航模式,0.1721,0.1721,959,404,否,否,1590.00,815,404
530,模板匹配引导搜索,巡航模式,0.1721,0.1721,956,404,否,否,1593.00,815,404
531,模板匹配引导搜索,巡航模式,0.1721,0.1721,953,404,否,否,1596.00,815,404
532,模板匹配引导搜索,巡航模式,0.1721,0.1721,950,404,否,否,1599.00,815,404
533,模板匹配引导搜索,巡航模式,0.1721,0.1721,947,404,否,否,1602.00,815,404
534,模板匹配引导搜索,巡航模式,0.1721,0.1721,944,404,否,否,1605.00,815,404
535,模板匹配引导搜索,巡航模式,0.1520,0.1641,941,404,否,否,1608.00,815,404
536,模板匹配引导搜索,巡航模式,0.1520,0.1592,938,404,否,否,1611.00,815,404
537,模板匹配引导搜索,巡航模式,0.1520,0.1563,935,404,否,否,1614.00,815,404
538,模板匹配引导搜索,巡航模式,0.1520,0.1546,932,404,否,否,1617.00,815,404
539,模板匹配引导搜索,巡航模式,0.1520,0.1535,929,404,否,否,1620.00,815,404
540,模板匹配引导搜索,巡航模式,0.1477,0.1512,926,404,否,否,1623.00,815,404
541,模板匹配引导搜索,巡航模式,0.1271,0.1415,923,404,否,否,1626.00,815,404
542,模板匹配引导搜索,巡航模式,0.1271,0.1357,920,404,否,否,1629.00,815,404
543,模板匹配引导搜索,巡航模式,0.1271,0.1323,917,404,否,否,1632.00,815,404
544,模板匹配引导搜索,巡航模式,0.1271,0.1302,914,404,否,否,1635.00,815,404
545,模板匹配引导搜索,巡航模式,0.1271,0.1289,911,404,否,否,1638.00,815,404
546,模板匹配引导搜索,巡航模式,0.1271,0.1282,908,404,否,否,1641.00,815,404
547,模板匹配引导搜索,巡航模式,0.1271,0.1277,905,404,否,否,1644.00,815,404
548,模板匹配引导搜索,巡航模式,0.1271,0.1275,902,404,否,否,1647.00,815,404
549,模板匹配引导搜索,巡航模式,0.1271,0.1273,899,404,否,否,1650.00,815,404
550,模板匹配引导搜索,巡航模式,0.1271,0.1272,896,404,否,否,1653.00,815,404
551,模板匹配引导搜索,巡航模式,0.1296,0.1282,893,404,否,是,1656.00,815,404
